kepid,kepoi_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,candidate_probability,prediction
7287995,K00877.03,1,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.83762895,132.08488,0.0,,0.706,2.3734,,439.0,0.020532,5.25789,LS+MCMC,1.42,0.1278,89.18,418.0,7.24,4261.0,4.641,-0.06,0.633,0.64,,293.63696,42.82497,15.019,16.121,14.965,14.547,14.322,13.168,12.577,12.392,0.00023550248659887156,nan
3247396,K00121.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,8.8111022,136.4568,0.0,,1.223,5.0683,,401.1,0.242511,0.00762,LS+MCMC,63.66,0.0919,67.15,1399.0,904.92,6200.0,3.8,-0.12,2.404,1.333,,294.46088,38.383461,12.759,13.088,12.71,12.618,12.589,11.723,11.472,11.437,3.328076983444078e-05,nan
7303253,K00878.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.58917143,173.81994,0.0,,0.926,5.073,,1200.7,0.040151,0.16337,LS+MCMC,3.16,0.1429,86.86,487.0,13.34,4919.0,4.566,-0.24,0.721,0.697,,297.46002,42.83992,15.316,16.159,15.276,14.955,14.763,13.697,13.2,13.061,0.0002584200765344184,nan
5094751,K00123.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.481633073,122.977657,0.0,,0.833,3.784,,298.5,0.017836,0.20633,LS+MCMC,2.54,0.0683,83.8,1145.0,406.25,5945.0,4.213,-0.08,1.302,1.009,,290.39273,40.28487,12.365,12.735,12.3,12.206,12.175,11.314,11.046,11.001,0.00012870240046653126,nan
7678434,K00892.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.37168928,172.61729,0.0,,0.537,3.035,,1254.9,0.033023,2.15323,LS+MCMC,3.2,0.0873,88.66,720.0,63.68,5121.0,4.457,0.18,0.888,0.822,,290.39322,43.363899,15.193,15.89,15.136,14.894,14.778,13.67,13.249,13.135,4.309371894501311e-05,nan
7678434,K00892.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.96996298,137.75447,0.0,,0.836,1.1757,,299.2,0.018305,4.07984,LS+MCMC,1.78,0.046,86.81,992.0,229.37,5121.0,4.457,0.18,0.888,0.822,,290.39322,43.363899,15.193,15.89,15.136,14.894,14.778,13.67,13.249,13.135,0.0006581192614248082,nan
7685981,K00893.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.40841331,172.18582,0.0,,0.899,5.012,,549.4,0.025379,0.03994,LS+MCMC,2.66,0.052,74.9,1139.0,398.0,6007.0,4.457,-0.24,0.961,0.968,,292.96555,43.34639,15.662,16.177,15.621,15.441,15.332,14.43,13.966,13.996,0.00027698197428887997,nan
7708215,K00894.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,7.9426176,174.52563,0.0,,0.942,6.703,,1590.7,0.046289,0.02282,LS+MCMC,4.68,0.0789,77.16,878.0,140.57,5811.0,4.521,0.07,0.926,1.036,,299.00143,43.399632,15.26,15.828,15.198,15.017,14.893,14.026,13.667,13.551,3.5449190528305066e-05,nan
7373451,K00881.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,226.8904775,207.35971,0.0,,0.731,7.558,,3136.4,0.055361,1.95932,LS+MCMC,4.53,0.6732,89.76,236.0,0.73,5067.0,4.585,-0.08,0.75,0.789,,294.90973,42.935261,15.859,16.548,15.793,15.564,15.406,14.399,13.982,13.841,0.004153861445917572,nan
7377033,K00882.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,1.956811408,170.694208,0.0,,1.091,2.1958,,24905.0,0.327759,0.72779,LS+MCMC,21.58,0.0259,78.08,1109.0,357.16,5209.0,4.657,-1.24,0.603,0.602,,295.83536,42.943062,15.533,16.194,15.518,15.25,15.09,14.118,13.646,13.534,5.4906181270066685e-05,nan
7380537,K00883.01,0,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.688899233,170.1020904,0.0,,0.001,2.11275,,37492.0,0.172543,3.89722,LS+MCMC,12.04,0.0335,90.0,929.0,175.76,4820.0,4.667,-0.4,0.639,0.699,,296.68307,42.967869,15.766,16.587,15.72,15.414,15.22,14.178,13.631,13.522,0.9713195130866618,confirmed
7434875,K00884.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.439459486,177.186096,0.0,,0.049,2.8979,,3036.1,0.048953,3.76657,LS+MCMC,4.16,0.0837,89.89,686.0,52.32,5097.0,4.597,0.21,0.779,0.891,,288.64252,43.039291,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051,0.00016729416485309682,nan
8349582,K00122.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.523067458,131.969055,0.0,,0.0,3.8757,,507.3,0.020288,1.77474,LS+MCMC,3.13,0.1017,90.0,927.0,174.81,5644.0,4.162,0.3,1.411,1.053,,284.48245,44.398041,12.346,12.778,12.272,12.161,12.107,11.21,10.867,10.801,0.00010832031101962117,nan
7434875,K00884.02,1,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,20.47748843,178.66786,0.0,,0.497,2.8364,,1382.4,0.034376,5.64738,LS+MCMC,2.92,0.1402,89.43,530.0,18.65,5097.0,4.597,0.21,0.779,0.891,,288.64252,43.039291,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051,0.0003470884669065678,nan
7434875,K00884.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.336123113,135.31623,0.0,,0.252,1.9616,,516.3,0.020396,3.61764,LS+MCMC,1.74,0.0418,88.88,970.0,209.79,5097.0,4.597,0.21,0.779,0.891,,288.64252,43.039291,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051,4.360596685533971e-05,nan
7455287,K00886.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.01078456,170.20739,0.0,,0.192,2.312,,1333.6,0.03347,5.73059,LS+MCMC,1.72,0.0616,89.59,453.0,9.9,3713.0,4.779,-0.12,0.47,0.484,,294.77393,43.056301,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,6.564746136677454e-05,nan
7455287,K00886.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.07134205,143.45948,0.0,,0.014,4.3224,,759.2,0.025158,1.35939,LS+MCMC,1.29,0.0809,89.96,395.0,5.74,3713.0,4.779,-0.12,0.47,0.484,,294.77393,43.056301,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,0.0005670217848584247,nan
7455287,K00886.03,1,Done,2018-08-16,CANDIDATE,0.986,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.99587872,152.31554,0.0,,0.228,2.6333,,767.3,0.025412,9.69398,LS+MCMC,1.3,0.117,89.79,328.0,2.74,3713.0,4.779,-0.12,0.47,0.484,,294.77393,43.056301,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,0.000730481483561122,nan
7458762,K00887.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.41113177,175.34754,0.0,,0.712,2.5242,,620.5,0.024438,1.56072,LS+MCMC,2.45,0.0748,87.54,905.0,158.11,5849.0,4.517,-0.02,0.919,1.014,,295.65149,43.029831,15.031,15.569,14.973,14.8,14.706,13.802,13.454,13.3,5.3118262509250186e-05,nan
7552344,K00888.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,1.000747038,169.974229,0.0,,0.908,0.9967,,1823.5,0.047993,1.32454,LS+MCMC,4.14,0.0175,77.28,1620.0,1635.2,5472.0,4.499,-0.54,0.79,0.718,,297.97513,43.164909,15.419,16.069,15.387,15.141,14.986,14.015,13.574,13.443,4.284387724457411e-05,nan
757450,K00889.01,1,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.884922995,169.991686,0.0,,0.069,2.07004,,16053.0,0.114124,11.62061,LS+MCMC,10.51,0.0786,89.89,770.0,83.21,5332.0,4.5,-0.08,0.843,0.821,,291.1376,36.577381,15.264,15.998,15.207,14.949,14.826,13.665,13.262,13.118,0.00043561427876142634,nan
7585481,K00890.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.09888906,176.623731,0.0,,0.018,4.20241,,6911.1,0.076211,1.14941,LS+MCMC,8.95,0.0832,89.93,986.0,223.19,6214.0,4.442,0.07,1.076,1.169,,282.69952,43.272739,15.261,15.68,15.208,15.081,15.056,14.164,13.875,13.825,0.0015957539711295545,nan
7663691,K00891.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.00653012,176.96898,0.0,,0.862,5.344,,936.1,0.032174,0.1029,LS+MCMC,3.52,0.0933,83.94,876.0,139.21,6063.0,4.47,-0.02,1.001,1.079,,283.63077,43.379398,15.063,15.517,15.013,14.869,14.839,13.984,13.655,13.592,8.565077883584304e-05,nan
5812701,K00012.01,1,Done,2018-08-16,CANDIDATE,0.635,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,17.855221681,146.596466,0.0,,0.075,7.41287,,9065.2,0.08815,0.47367,LS+MCMC,13.16,0.1491,89.79,911.0,163.04,6823.0,4.308,0.07,1.367,1.386,,297.45374,41.01099,11.353,11.571,11.28,11.245,11.26,10.461,10.287,10.234,0.002944466988978855,nan
8013419,K00901.01,0,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.732624065,176.939054,0.0,,0.811,2.2083,,6465.7,0.082519,3.68779,LS+MCMC,4.87,0.0881,88.53,432.0,8.22,3950.0,4.721,-0.14,0.541,0.563,,285.16748,43.876339,15.75,16.872,15.715,15.269,15.028,13.909,13.326,13.182,0.1826722147073572,false positive
8018547,K00902.01,0,Done,2018-08-16,CANDIDATE,0.966,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,83.92494032,236.76334,0.0,,0.658,6.7904,,7958.7,0.086015,1.45972,LS+MCMC,4.78,0.3031,89.54,226.0,0.62,3960.0,4.746,-0.36,0.509,0.526,,287.85239,43.897991,15.754,16.789,15.679,15.311,15.116,14.0,13.359,13.215,0.4939044942706223,false positive
8039892,K00903.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.007316661,173.433997,0.0,,0.344,4.2362,,6932.3,0.077106,0.59565,LS+MCMC,6.96,0.0556,87.87,998.0,234.28,5865.0,4.563,-0.34,0.827,0.914,,295.53613,43.884449,15.813,16.341,15.777,15.586,15.516,14.572,14.207,14.126,0.00016743346583459205,nan
8150320,K00904.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.211116989,170.150139,0.0,,0.69,1.6485,,724.2,0.026289,1.85398,LS+MCMC,1.85,0.0294,84.94,931.0,177.19,4500.0,4.656,-0.02,0.646,0.71,,285.16833,44.026459,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,0.00013266889963370869,nan
8150320,K00904.02,1,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,27.9541337,178.73791,0.0,,0.063,3.95,,942.5,0.026973,4.12204,LS+MCMC,1.9,0.1593,89.94,400.0,6.04,4500.0,4.656,-0.02,0.646,0.71,,285.16833,44.026459,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,5.9898881628866064e-05,nan
11086270,K00124.01,1,Done,2018-08-16,CANDIDATE,0.415,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT,12.69104387,137.12594,0.0,,0.008,3.7727,,252.1,0.014487,2.08259,LS+MCMC,2.57,0.1072,89.98,1008.0,244.3,5869.0,4.024,-0.16,1.626,1.019,,292.92914,48.60281,12.935,13.288,12.891,12.784,12.769,11.919,11.658,11.623,0.00014482928527042237,nan
7767559,K00895.01,2,Done,2018-08-16,FALSE POSITIVE,0.228,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE,4.409409243,171.89433,0.0,,0.028,3.8636,,12861.0,0.10287,0.8699,LS+MCMC,10.95,0.0491,89.83,1101.0,347.06,5600.0,4.368,-0.26,0.975,0.811,,296.41019,43.455391,15.403,16.032,15.385,15.133,15.047,14.075,13.666,13.543,7.838137180026402e-05,nan
7825899,K00896.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.23947096,175.569907,0.0,,0.043,4.0374,,2590.7,0.045252,2.37192,LS+MCMC,4.14,0.1229,89.92,598.0,30.14,5191.0,4.564,0.34,0.837,0.937,,293.0614,43.58136,15.258,15.919,15.187,14.974,14.868,13.911,13.442,13.357,4.673022002550923e-05,nan
7825899,K00896.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.308201629,174.047661,0.0,,0.03,2.9785,,1328.5,0.032418,2.21701,LS+MCMC,2.96,0.0654,89.9,819.0,106.44,5191.0,4.564,0.34,0.837,0.937,,293.0614,43.58136,15.258,15.919,15.187,14.974,14.868,13.911,13.442,13.357,4.2663386702252686e-05,nan
7849854,K00897.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.052349884,169.890622,0.0,,0.437,2.0778,,14281.0,0.11123,2.08526,LS+MCMC,13.12,0.0322,86.76,1497.0,1183.18,5855.0,4.393,0.14,1.08,1.049,,299.56189,43.503559,15.257,15.815,15.199,15.018,14.937,14.005,13.679,13.604,0.00066679185877958,nan
7870390,K00898.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.7704486,175.71372,0.0,,0.09,2.4517,,1897.8,0.040133,6.22573,LS+MCMC,2.23,0.0714,89.84,460.0,10.59,3906.0,4.73,-0.32,0.509,0.508,,282.23251,43.66563,15.777,17.074,15.764,15.221,14.96,13.737,13.079,12.947,5.102491000364417e-05,nan
7870390,K00898.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.169804269,172.63153,0.0,,0.351,2.153,,1037.4,0.029936,3.97487,LS+MCMC,1.66,0.0467,88.87,569.0,24.75,3906.0,4.73,-0.32,0.509,0.508,,282.23251,43.66563,15.777,17.074,15.764,15.221,14.96,13.737,13.079,12.947,5.3211549742254244e-05,nan
5094751,K00123.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.22261195,137.57403,0.0,,0.02,6.5093,,366.0,0.01746,0.68373,LS+MCMC,2.48,0.1506,89.96,771.0,83.56,5945.0,4.213,-0.08,1.302,1.009,,290.39273,40.28487,12.365,12.735,12.3,12.206,12.175,11.314,11.046,11.001,6.233552652760223e-05,nan
7870390,K00898.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.09017037,147.97788,0.0,,0.886,4.154,,1432.1,0.040437,0.38566,LS+MCMC,2.25,0.1154,87.49,362.0,4.05,3906.0,4.73,-0.32,0.509,0.508,,282.23251,43.66563,15.777,17.074,15.764,15.221,14.96,13.737,13.079,12.947,7.34864990667633e-05,nan
7907423,K00899.01,1,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,7.11373257,174.32351,0.0,,0.334,2.1764,,807.6,0.025862,5.31573,LS+MCMC,1.16,0.0551,89.21,429.0,8.01,3561.0,4.855,0.0,0.411,0.44,,296.98505,43.65852,15.234,16.847,15.445,14.543,14.057,12.836,12.15,11.966,0.00011665923937475714,nan
7907423,K00899.02,1,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.306551643,134.37211,0.0,,0.001,1.8177,,509.2,0.020275,4.9442,LS+MCMC,0.91,0.0331,90.0,554.0,22.19,3561.0,4.855,0.0,0.411,0.44,,296.98505,43.65852,15.234,16.847,15.445,14.543,14.057,12.836,12.15,11.966,0.00014585755738209477,nan
7907423,K00899.03,1,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,15.36845737,147.38965,0.0,,0.115,2.4714,,756.1,0.02471,9.06854,LS+MCMC,1.11,0.0922,89.86,332.0,2.86,3561.0,4.855,0.0,0.411,0.44,,296.98505,43.65852,15.234,16.847,15.445,14.543,14.057,12.836,12.15,11.966,9.446629634893678e-05,nan
7938496,K00900.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.81020318,172.33533,0.0,,0.791,3.048,,1309.7,0.036595,1.23716,LS+MCMC,4.56,0.1131,88.04,833.0,113.75,5942.0,4.327,-0.04,1.142,1.009,,281.96063,43.70311,15.425,15.929,15.379,15.209,15.16,14.197,14.023,13.849,0.00012392080169308862,nan
8490993,K00911.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.093578461,171.00954,0.0,,0.93,2.5833,,538.6,0.026123,0.17115,LS+MCMC,2.85,0.0514,79.95,1182.0,461.07,6077.0,4.471,-0.04,0.999,1.077,,290.26328,44.55645,15.399,15.852,15.34,15.205,15.145,14.261,13.949,13.841,8.350130061333454e-05,nan
8490993,K00911.02,1,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,105.145959,178.367,0.0,,0.964,8.593,,685.4,0.031397,0.06931,LS+MCMC,3.43,0.4471,88.39,401.0,6.09,6077.0,4.471,-0.04,0.999,1.077,,290.26328,44.55645,15.399,15.852,15.34,15.205,15.145,14.261,13.949,13.841,0.00477004858684263,nan
8505670,K00912.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.8484518,171.80584,0.0,,0.21,2.9993,,1675.6,0.036303,3.54573,LS+MCMC,2.34,0.0815,89.57,499.0,14.66,4201.0,4.682,-0.2,0.591,0.609,,295.57935,44.545959,15.058,16.15,14.989,14.59,14.388,13.24,12.65,12.466,0.00014099550583037012,nan
8505670,K00912.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.66833241,137.43988,0.0,,0.644,1.915,,362.3,0.018246,3.93143,LS+MCMC,1.18,0.0589,88.24,587.0,28.06,4201.0,4.682,-0.2,0.591,0.609,,295.57935,44.545959,15.058,16.15,14.989,14.59,14.388,13.24,12.65,12.466,0.0005683398076176384,nan
8544996,K00913.01,1,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.082274889,169.6375652,0.0,,0.093,3.23015,,17859.0,0.121652,1.43467,LS+MCMC,10.55,0.0479,89.51,1016.0,251.48,5655.0,4.581,-0.3,0.794,0.886,,284.83047,44.658138,15.198,15.725,15.147,14.972,14.888,13.949,13.593,13.499,0.0010526781572561751,nan
8552202,K00914.01,0,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.886655224,169.73814,0.0,,0.649,3.1646,,581.6,0.023262,0.52154,LS+MCMC,1.87,0.0451,85.02,1010.0,246.29,5662.0,4.61,-0.54,0.738,0.813,,288.72665,44.60751,15.371,15.88,15.329,15.153,15.075,14.153,13.764,13.648,0.7486510506110297,false positive
8150320,K00904.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,42.1406089,139.0604,0.0,,0.045,5.083,,895.5,0.026274,2.91697,LS+MCMC,1.85,0.2095,89.96,349.0,3.49,4500.0,4.656,-0.02,0.646,0.71,,285.16833,44.026459,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,6.483884626743892e-05,nan
8150320,K00904.04,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.617490562,135.04909,0.0,,0.649,2.2618,,575.8,0.023024,1.67234,LS+MCMC,1.62,0.048,86.99,728.0,66.47,4500.0,4.656,-0.02,0.646,0.71,,285.16833,44.026459,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,5.827366977187669e-05,nan
8150320,K00904.05,1,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.19849255,137.92067,0.0,,0.714,2.4283,,634.1,0.024778,2.39146,LS+MCMC,1.75,0.0814,88.27,559.0,23.11,4500.0,4.656,-0.02,0.646,0.71,,285.16833,44.026459,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,0.0001243608817213461,nan
8180063,K00905.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,5.795063956,172.697467,0.0,,0.949,3.2496,,1692.9,0.047975,0.13022,LS+MCMC,4.33,0.0613,81.1,950.0,192.74,5865.0,4.563,-0.34,0.827,0.914,,296.50754,44.036072,15.289,15.757,15.24,15.089,15.014,14.153,13.808,13.757,5.9192133029696876e-05,nan
8226994,K00906.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,7.15681552,174.13511,0.0,,0.45,2.5882,,867.0,0.026979,2.74384,LS+MCMC,2.47,0.0675,88.68,782.0,88.23,5029.0,4.494,0.14,0.838,0.798,,289.59476,44.141949,15.46,16.173,15.329,15.155,14.994,14.0,13.504,13.483,5.5219295325341873e-05,nan
8226994,K00906.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,17.64830851,133.54533,0.0,,0.653,2.0873,,763.3,0.026581,8.12503,LS+MCMC,2.43,0.1232,89.27,579.0,26.49,5029.0,4.494,0.14,0.838,0.798,,289.59476,44.141949,15.46,16.173,15.329,15.155,14.994,14.0,13.504,13.483,6.90291889513489e-05,nan
8226994,K00906.03,1,Done,2018-08-16,CANDIDATE,0.957,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.14810719,133.3881,0.0,,0.093,2.535,,175.2,0.011755,2.20456,LS+MCMC,1.08,0.0469,89.58,938.0,182.76,5029.0,4.494,0.14,0.838,0.798,,289.59476,44.141949,15.46,16.173,15.329,15.155,14.994,14.0,13.504,13.483,0.028752871520546126,nan
8247638,K00907.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.51410989,176.11686,0.0,,0.395,4.1575,,973.5,0.028718,1.66311,LS+MCMC,2.72,0.1199,89.22,655.0,43.57,5527.0,4.488,-0.18,0.866,0.841,,296.56622,44.105862,15.223,15.783,15.187,14.983,14.89,13.96,13.596,13.632,6.059755271597675e-05,nan
8247638,K00907.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,30.1329298,190.38336,0.0,,0.839,5.172,,1015.8,0.03322,0.4031,LS+MCMC,3.14,0.179,88.21,536.0,19.55,5527.0,4.488,-0.18,0.866,0.841,,296.56622,44.105862,15.223,15.783,15.187,14.983,14.89,13.96,13.596,13.632,0.00010683991631423204,nan
8247638,K00907.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.79090809,136.31106,0.0,,0.11,2.603,,251.3,0.014349,2.35518,LS+MCMC,1.36,0.0525,89.55,990.0,227.24,5527.0,4.488,-0.18,0.866,0.841,,296.56622,44.105862,15.223,15.783,15.187,14.983,14.89,13.96,13.596,13.632,0.0009340709035872897,nan
11086270,K00124.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,31.71981013,142.82083,0.0,,0.125,4.819,,363.4,0.017414,2.4614,LS+MCMC,3.09,0.1975,89.86,743.0,71.97,5869.0,4.024,-0.16,1.626,1.019,,292.92914,48.60281,12.935,13.288,12.891,12.784,12.769,11.919,11.658,11.623,6.228152180349223e-05,nan
8247638,K00907.04,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,99.6415962,198.68664,0.0,,0.028,4.448,,952.5,0.027879,10.35916,LS+MCMC,2.64,0.3973,89.99,360.0,3.97,5527.0,4.488,-0.18,0.866,0.841,,296.56622,44.105862,15.223,15.783,15.187,14.983,14.89,13.96,13.596,13.632,0.00012506797524856653,nan
8255887,K00908.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.708326451,171.446507,0.0,,0.061,3.16114,,7912.7,0.080242,1.58315,LS+MCMC,10.6,0.0539,89.71,1162.0,431.02,5560.0,4.246,0.14,1.21,0.94,,298.63565,44.17094,15.113,15.787,15.077,14.824,14.727,13.785,13.39,13.243,0.0006067782230878275,nan
8256049,K00909.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,16.37198661,172.75926,0.0,,9.303,3.8449,,4147.6,8.358793,2.90473,LS+MCMC,540.37,0.1052,74.37,438.0,8.71,4187.0,4.656,-0.28,0.592,0.58,,298.67862,44.175499,15.654,16.911,15.633,15.115,14.824,13.623,12.988,12.818,0.00032192480544468986,nan
